ID	GO_ID
FxaC_18g30070	GO:0022857
FxaC_18g30070	GO:0055085
FxaC_18g33230	GO:0000015
FxaC_18g33230	GO:0000287
FxaC_18g33230	GO:0004634
FxaC_18g33230	GO:0006096
FxaC_18g36080	GO:0005643
FxaC_18g40810	GO:0003950
FxaC_18g41810	GO:0003677
FxaC_18g41810	GO:0003700
FxaC_18g41810	GO:0006355
FxaC_18g42420	GO:0006812
FxaC_18g42420	GO:0015299
FxaC_18g42420	GO:0016021
FxaC_18g42420	GO:0055085
FxaC_18g44410	GO:0055114
FxaC_18g44660	GO:0005506
FxaC_18g44660	GO:0005737
FxaC_18g44660	GO:0019310
FxaC_18g44660	GO:0050113
FxaC_18g44660	GO:0055114
FxaC_18g46260	GO:0007275
FxaC_19g01980	GO:0055114
FxaC_19g05070	GO:0003896
FxaC_19g05070	GO:0006269
FxaC_19g05080	GO:0003677
FxaC_19g05080	GO:0003700
FxaC_19g05080	GO:0006355
FxaC_19g07500	GO:0006508
FxaC_19g07500	GO:0008234
FxaC_19g11040	GO:0003824
FxaC_19g11040	GO:0019346
FxaC_19g11040	GO:0030170
FxaC_19g11430	GO:0004555
FxaC_19g11430	GO:0005975
FxaC_19g11430	GO:0005991
FxaC_19g38030	GO:0005515
FxaC_19g40250	GO:0005515
FxaC_19g40250	GO:0007165
FxaC_19g40250	GO:0043531
FxaC_1g03681	GO:0009055
FxaC_1g04341	GO:0016491
FxaC_1g04341	GO:0055114
FxaC_1g04940	GO:0008083
FxaC_1g05272	GO:0004672
FxaC_1g05272	GO:0005524
FxaC_1g05272	GO:0006468
FxaC_1g12880	GO:0055085
FxaC_1g21440	GO:0005524
FxaC_1g21440	GO:0007018
FxaC_1g21440	GO:0008017
FxaC_1g21440	GO:1990939
FxaC_1g22001	GO:0055114
FxaC_1g22002	GO:0055114
FxaC_1g22920	GO:0006839
FxaC_1g22920	GO:0031966
FxaC_1g24150	GO:0008194
FxaC_1g30610	GO:0003677
FxaC_1g30610	GO:0006355
FxaC_20g01940	GO:0004252
FxaC_20g01940	GO:0006508
FxaC_20g01940	GO:0016021
FxaC_20g02170	GO:0055114
FxaC_20g05380	GO:0003896
FxaC_20g05380	GO:0006269
FxaC_20g05390	GO:0003677
FxaC_20g05390	GO:0003700
FxaC_20g05390	GO:0006355
FxaC_20g07240	GO:0016491
FxaC_20g07240	GO:0055114
FxaC_20g18590	GO:0016787
FxaC_20g25660	GO:0004553
FxaC_20g25660	GO:0005618
FxaC_20g25660	GO:0005975
FxaC_20g25660	GO:0006073
FxaC_20g25660	GO:0010411
FxaC_20g25660	GO:0016762
FxaC_20g25660	GO:0042546
FxaC_20g25660	GO:0048046
FxaC_20g38840	GO:0005515
FxaC_21g00570	GO:0016747
FxaC_21g05310	GO:0055114
FxaC_21g17600	GO:0008194
FxaC_21g19550	GO:0003700
FxaC_21g19550	GO:0006355
FxaC_21g19550	GO:0043565
FxaC_21g36040	GO:0003824
FxaC_21g46512	GO:0005524
FxaC_21g46512	GO:0016020
FxaC_21g46512	GO:0042626
FxaC_21g50650	GO:0005515
FxaC_21g50650	GO:0006749
FxaC_21g66100	GO:0003824
FxaC_21g66100	GO:0003855
FxaC_21g66100	GO:0004764
FxaC_21g66100	GO:0055114
FxaC_21g67350	GO:0047834
FxaC_21g72041	GO:0003824
FxaC_21g72041	GO:0006520
FxaC_21g72041	GO:0016829
FxaC_22g01500	GO:0009630
FxaC_22g01500	GO:2000012
FxaC_22g04200	GO:0008734
FxaC_22g04200	GO:0009435
FxaC_22g04200	GO:0016491
FxaC_22g04200	GO:0055114
FxaC_22g04200	GO:0016788
FxaC_22g04240	GO:0055114
FxaC_22g04510	GO:0016020
FxaC_22g04510	GO:0016021
FxaC_22g04510	GO:0022857
FxaC_22g08241	GO:0003700
FxaC_22g10640	GO:0005506
FxaC_22g10640	GO:0005509
FxaC_22g10640	GO:0016491
FxaC_22g10640	GO:0016705
FxaC_22g10640	GO:0020037
FxaC_22g10640	GO:0055114
FxaC_22g14760	GO:0016746
FxaC_22g14760	GO:0016747
FxaC_22g15664	GO:0008194
FxaC_22g15700	GO:0003700
FxaC_22g15700	GO:0006355
FxaC_22g15700	GO:0043565
FxaC_22g15700	GO:0005515
FxaC_22g16260	GO:0016021
FxaC_22g16320	GO:0005515
FxaC_22g16320	GO:0006749
FxaC_22g16760	GO:0003700
FxaC_22g16760	GO:0006355
FxaC_22g16760	GO:0043565
FxaC_22g17010	GO:0004553
FxaC_22g17010	GO:0005618
FxaC_22g17010	GO:0005975
FxaC_22g17010	GO:0006073
FxaC_22g17010	GO:0010411
FxaC_22g17010	GO:0016762
FxaC_22g17010	GO:0042546
FxaC_22g17010	GO:0048046
FxaC_22g17370	GO:0008194
FxaC_22g19810	GO:0000250
FxaC_22g19810	GO:0005811
FxaC_22g19810	GO:0016104
FxaC_22g19810	GO:0016866
FxaC_22g19810	GO:0042300
FxaC_22g28920	GO:0003700
FxaC_22g28920	GO:0006355
FxaC_22g28920	GO:0043565
FxaC_22g32450	GO:0003735
FxaC_22g32450	GO:0005840
FxaC_22g32450	GO:0006412
FxaC_22g39240	GO:0016020
FxaC_22g39240	GO:0016192
